file,source,chamber,stratum,arm,seg_id,date,speaker,n_words,genre,regime_flag,pangram,fraction_ai,version,prior_p3
cmbctl022,expansion_web,MB,ctl,chamber,MB2007-11-05#t49w0,2007-11-05,Mr. Chomiak,204,,,Human,,4.0-web,
cmbctl023,expansion_web,MB,ctl,chamber,MB2010-06-14#t63w3,2010-06-14,Mr. David Faurschou (Portage la Prairie),289,,,Human,,4.0-web,
cmbctl024,expansion_web,MB,ctl,chamber,MB2015-06-04#t15w2,2015-06-04,Hon. Jon Gerrard (River Heights),299,,,Human,,4.0-web,
cmbctl025,expansion_web,MB,ctl,chamber,MB2010-05-20#t78w0,2010-05-20,Mr. Graydon,147,,,Human,,4.0-web,
cmbctl026,expansion_web,MB,ctl,chamber,MB2016-11-03#t50w0,2016-11-03,Hon. Rochelle Squires (Minister responsible for the Status of Women),347,,,Human,,4.0-web,
cmbctl027,expansion_web,MB,ctl,chamber,MB2008-12-04#t3w1,2008-12-04,Mr. Kevin Lamoureux (Inkster),351,,,Human,,4.0-web,
cmbctl028,expansion_web,MB,ctl,chamber,MB2008-09-18#t97w3,2008-09-18,Mrs. Leanne Rowat (Minnedosa),335,,,Human,,4.0-web,
cmbctl029,expansion_web,MB,ctl,chamber,MB2018-10-31#t88w6,2018-10-31,Mr. Rob Altemeyer (Wolseley),348,,,Human,,4.0-web,
cmbctl030,expansion_web,MB,ctl,chamber,MB2008-12-02#t7w0,2008-12-02,Mr. Hugh McFadyen (Leader of the Official Opposition),212,,,Human,,4.0-web,
cmbctl031,expansion_web,MB,ctl,chamber,MB2018-10-09#t25w0,2018-10-09,Mr. Kinew,166,,,Human,,4.0-web,
cmbctl032,expansion_web,MB,ctl,chamber,MB2015-06-17#t61w11,2015-06-17,Mr. Doyle Piwniuk (Arthur-Virden),318,,,Human,,4.0-web,
cmbctl033,expansion_web,MB,ctl,chamber,MB2007-10-10#t207w0,2007-10-10,Mr. Selinger,221,,,Human,,4.0-web,
cmbctl034,expansion_web,MB,ctl,chamber,MB2016-06-13#t59w0,2016-06-13,Mr. Swan,152,,,Human,,4.0-web,
cmbctl035,expansion_web,MB,ctl,chamber,MB2018-11-08#t18w0,2018-11-08,Mr. Wab Kinew (Leader of the Official Opposition),188,,,Human,,4.0-web,
cmbctl036,expansion_web,MB,ctl,chamber,MB2018-05-22#t99w10,2018-05-22,Mr. Rob Altemeyer (Wolseley),319,,,Human,,4.0-web,
cmbctl037,expansion_web,MB,ctl,chamber,MB2019-03-20#t66w3,2019-03-20,Mr. Wiebe,336,,,Human,,4.0-web,
cmbctl038,expansion_web,MB,ctl,chamber,MB2016-05-25#t14w0,2016-05-25,Hon. Brian Pallister (Premier),184,,,Human,,4.0-web,
cmbctl039,expansion_web,MB,ctl,chamber,MB2016-03-08#t5w0,2016-03-08,Mr. Gaudreau,131,,,Human,,4.0-web,
cmbctl040,expansion_web,MB,ctl,chamber,MB2008-05-06#t33w0,2008-05-06,Ms. Oswald,283,,,Human,,4.0-web,
cmbctl041,expansion_web,MB,ctl,chamber,MB2007-10-16#t4w0,2007-10-16,Mr. Gerald Hawranik (Lac du Bonnet),212,,,Human,,4.0-web,
cmbctl042,expansion_web,MB,ctl,chamber,MB2017-10-30#t170w0,2017-10-30,Mr. Altemeyer,251,,,Human,,4.0-web,
cmbctl043,expansion_web,MB,ctl,chamber,MB2008-10-02#t12w1,2008-10-02,Mr. Goertzen,201,,,Human,,4.0-web,
cmbctl044,expansion_web,MB,ctl,chamber,MB2015-11-23#t65w4,2015-11-23,Mr. Andrew Swan (Minto),200,,,Human,,4.0-web,
cmbctl045,expansion_web,MB,ctl,chamber,MB2016-06-16#t88w0,2016-06-16,Mr. Pallister,287,,,Human,,4.0-web,
cmbctl046,expansion_web,MB,ctl,chamber,MB2018-10-22#t261w0,2018-10-22,Mr. Fletcher,229,,,Human,,4.0-web,
cmbctl047,expansion_web,MB,ctl,chamber,MB2008-05-08#t12w4,2008-05-08,Hon. Theresa Oswald (Minister of Health),298,,,Human,,4.0-web,
cmbctl048,expansion_web,MB,ctl,chamber,MB2018-10-30#t4w0,2018-10-30,Ms. Flor Marcelino (Logan),218,,,Human,,4.0-web,
cmbctl049,expansion_web,MB,ctl,chamber,MB2009-04-23#t22w2,2009-04-23,Mr. Blaikie,286,,,Human,,4.0-web,
cmbctl050,expansion_web,MB,ctl,chamber,MB2016-11-29#t82w5,2016-11-29,Ms. Amanda Lathlin (The Pas),337,,,Human,,4.0-web,
cmbctl051,expansion_web,MB,ctl,chamber,MB2015-05-26#t352w0,2015-05-26,Mr. Pallister,339,,,Human,,4.0-web,
cmbctl052,expansion_web,MB,ctl,chamber,MB2010-05-06#t16w1,2010-05-06,Mr. Tom Nevakshonoff (Interlake),328,,,Human,,4.0-web,
cmbctl053,expansion_web,MB,ctl,chamber,MB2010-03-24#t75w6,2010-03-24,Mr. Hugh McFadyen (Leader of the Official Opposition),351,,,Human,,4.0-web,
cmbctl054,expansion_web,MB,ctl,chamber,MB2019-03-21#t23w8,2019-03-21,Mr. Helwer,229,,,Human,,4.0-web,
cmbctl055,expansion_web,MB,ctl,chamber,MB2009-05-11#t15w0,2009-05-11,Mr. Doer,138,,,Human,,4.0-web,
cmbctl056,expansion_web,MB,ctl,chamber,MB2019-04-23#t18w0,2019-04-23,Mr. Lindsey,302,,,Human,,4.0-web,
cmbctl057,expansion_web,MB,ctl,chamber,MB2017-10-12#t170w0,2017-10-12,Hon. Cliff Cullen (Minister of Crown Services),301,,,Human,,4.0-web,
cmbctl058,expansion_web,MB,ctl,chamber,MB2009-06-11#t7w0,2009-06-11,Mr. Ralph Eichler (Lakeside),261,,,Human,,4.0-web,
cmbctl059,expansion_web,MB,ctl,chamber,MB2007-11-06#t74w1,2007-11-06,Mrs. Mavis Taillieu (Morris),261,,,Human,,4.0-web,
cmbprev000,expansion_web,MB,prev,chamber,MB2025-10-07#t47w0,2025-10-07,Mr. Simard,303,,,AI,,4.0-web,
cmbprev001,expansion_web,MB,prev,chamber,MB2025-04-24#t48w6,2025-04-24,Mr. Schuler,352,,,Human,,4.0-web,
cmbprev002,expansion_web,MB,prev,chamber,MB2025-03-06#t27w0,2025-03-06,Mrs. Cook,147,,,Human,,4.0-web,
cmbprev003,expansion_web,MB,prev,chamber,MB2025-05-15#t22w0,2025-05-15,Mrs. Cook,130,,,Human,,4.0-web,
cmbprev004,expansion_web,MB,prev,chamber,MB2025-03-13#t50w3,2025-03-13,Mr. Balcaen,311,,,Human,,4.0-web,
cmbprev005,expansion_web,MB,prev,chamber,MB2026-04-23#t83w1,2026-04-23,Mr. Wasyliw,172,,,Human,,4.0-web,
cmbprev006,expansion_web,MB,prev,chamber,MB2026-04-23#t94w0,2026-04-23,Mr. Guenter,127,,,Human,,4.0-web,
cmbprev007,expansion_web,MB,prev,chamber,MB2025-10-15#t38w10,2025-10-15,Ms. Smith,336,,,Human,,4.0-web,
cmbprev008,expansion_web,MB,prev,chamber,MB2026-05-26#t131w2,2026-05-26,Mr. Khan,307,,,Human,,4.0-web,
cmbprev009,expansion_web,MB,prev,chamber,MB2026-03-11#t6w0,2026-03-11,Mr. Khan,154,,,Human,,4.0-web,
cmbprev010,expansion_web,MB,prev,chamber,MB2026-05-19#t56w0,2026-05-19,MLA Schmidt,210,,,Human,,4.0-web,
cmbprev011,expansion_web,MB,prev,chamber,MB2025-05-20#t36w1,2025-05-20,Mr. Ewasko,235,,,Human,,4.0-web,
cmbprev012,expansion_web,MB,prev,chamber,MB2026-04-15#t134w0,2026-04-15,Mrs. Stone,178,,,Human,,4.0-web,
cmbprev013,expansion_web,MB,prev,chamber,MB2025-03-19#t35w0,2025-03-19,MLA Sandhu,165,,,Human,,4.0-web,
cmbprev014,expansion_web,MB,prev,chamber,MB2025-11-04#t5w2,2025-11-04,MLA Lamoureux,227,,,Human,,4.0-web,
cmbprev015,expansion_web,MB,prev,chamber,MB2026-05-04#t49w0,2026-05-04,Mr. Wiebe,335,,,Human,,4.0-web,
cmbprev016,expansion_web,MB,prev,chamber,MB2026-05-26#t92w1,2026-05-26,Mr. King,353,,,AI,,4.0-web,
cmbprev017,expansion_web,MB,prev,chamber,MB2025-10-30#t6w1,2025-10-30,Mr. Guenter,314,,,Human,,4.0-web,
cmbprev018,expansion_web,MB,prev,chamber,MB2026-03-04#t21w0,2026-03-04,Mr. Kinew,178,,,Human,,4.0-web,
cmbprev019,expansion_web,MB,prev,chamber,MB2025-04-24#t1w1,2025-04-24,Mrs. Cook,321,,,Human,,4.0-web,
cmbprev020,expansion_web,MB,prev,chamber,MB2025-05-12#t116w0,2025-05-12,Ms. Smith,318,,,Human,,4.0-web,
cmbprev021,expansion_web,MB,prev,chamber,MB2026-05-08#t40w0,2026-05-08,Mrs. Cook,172,,,Human,,4.0-web,
cmbprev022,expansion_web,MB,prev,chamber,MB2025-11-26#t23w0,2025-11-26,Mr. Kinew,174,,,Human,,4.0-web,
cmbprev023,expansion_web,MB,prev,chamber,MB2026-04-14#t42w0,2026-04-14,MLA Moroz,335,,,Human,,4.0-web,
cmbprev024,expansion_web,MB,prev,chamber,MB2025-03-12#t8w0,2025-03-12,Mr. Kinew,131,,,Human,,4.0-web,
cmbprev025,expansion_web,MB,prev,chamber,MB2026-03-16#t61w0,2026-03-16,Mr. Schuler,351,,,Human,,4.0-web,
cmbprev026,expansion_web,MB,prev,chamber,MB2025-05-08#t136w2,2025-05-08,Mr. Wiebe,157,,,Human,,4.0-web,
cmbprev027,expansion_web,MB,prev,chamber,MB2025-03-11#t21w0,2025-03-11,Mr. Wiebe,155,,,Human,,4.0-web,
cmbprev028,expansion_web,MB,prev,chamber,MB2025-04-24#t1w3,2025-04-24,Mrs. Cook,294,,,Human,,4.0-web,
cmbprev029,expansion_web,MB,prev,chamber,MB2026-05-28#t54w0,2026-05-28,Mrs. Stone,320,,,Human,,4.0-web,
cmbprev030,expansion_web,MB,prev,chamber,MB2026-03-25#t0w1,2026-03-25,MLA Corbett,347,,,Human,,4.0-web,
cmbprev031,expansion_web,MB,prev,chamber,MB2025-06-02#t52w3,2025-06-02,Mr. Simard,154,,,Human,,4.0-web,
cmbprev032,expansion_web,MB,prev,chamber,MB2025-05-14#t43w0,2025-05-14,MLA Bereza,326,,,Human,,4.0-web,
cmbprev033,expansion_web,MB,prev,chamber,MB2025-10-01#t16w0,2025-10-01,MLA Sala,331,,,Human,,4.0-web,
cmbprev034,expansion_web,MB,prev,chamber,MB2025-04-07#t44w3,2025-04-07,MLA Moyes,333,,,Human,,4.0-web,
cmbprev035,expansion_web,MB,prev,chamber,MB2026-05-05#t4w0,2026-05-05,MLA Dela Cruz,166,,,Human,,4.0-web,
cmbprev036,expansion_web,MB,prev,chamber,MB2026-05-19#t42w0,2026-05-19,MLA Schmidt,326,,,Human,,4.0-web,
cmbprev037,expansion_web,MB,prev,chamber,MB2025-10-28#t14w0,2025-10-28,MLA Asagwara,151,,,Human,,4.0-web,
cmbprev038,expansion_web,MB,prev,chamber,MB2026-04-13#t25w0,2026-04-13,MLA Asagwara,124,,,Human,,4.0-web,
cmbprev039,expansion_web,MB,prev,chamber,MB2025-04-16#t94w2,2025-04-16,Mr. Ewasko,269,,,Human,,4.0-web,
cmbprev040,expansion_web,MB,prev,chamber,MB2026-05-13#t19w0,2026-05-13,MLA Schmidt,129,,,Human,,4.0-web,
cmbprev041,expansion_web,MB,prev,chamber,MB2026-05-05#t37w0,2026-05-05,MLA Fontaine,298,,,Human,,4.0-web,
cmbprev042,expansion_web,MB,prev,chamber,MB2025-03-05#t26w0,2025-03-05,Mr. Kinew,229,,,Human,,4.0-web,
cmbprev043,expansion_web,MB,prev,chamber,MB2026-04-20#t44w1,2026-04-20,Mr. Wiebe,350,,,Human,,4.0-web,
cmbprev044,expansion_web,MB,prev,chamber,MB2026-04-08#t8w0,2026-04-08,Mr. Kinew,153,,,Human,,4.0-web,
cmbprev045,expansion_web,MB,prev,chamber,MB2025-10-15#t38w6,2025-10-15,Ms. Smith,358,,,Human,,4.0-web,
cmbprev046,expansion_web,MB,prev,chamber,MB2026-04-15#t149w0,2026-04-15,MLA Sala,322,,,Human,,4.0-web,
cmbprev047,expansion_web,MB,prev,chamber,MB2025-05-29#t37w0,2025-05-29,MLA Marcelino,129,,,Human,,4.0-web,
cmbprev048,expansion_web,MB,prev,chamber,MB2025-10-14#t40w0,2025-10-14,Mr. Wiebe,301,,,Human,,4.0-web,
cmbprev049,expansion_web,MB,prev,chamber,MB2025-12-02#t62w0,2025-12-02,Mr. Ewasko,358,,,Human,,4.0-web,
cmbprev050,expansion_web,MB,prev,chamber,MB2026-05-26#t44w0,2026-05-26,MLA Bereza,297,,,AI,,4.0-web,
cmbprev051,expansion_web,MB,prev,chamber,MB2025-05-12#t116w1,2025-05-12,Ms. Smith,270,,,Human,,4.0-web,
cmbprev052,expansion_web,MB,prev,chamber,MB2025-05-15#t7w0,2025-05-15,Mr. Khan,151,,,Human,,4.0-web,
cmbprev053,expansion_web,MB,prev,chamber,MB2026-05-06#t42w6,2026-05-06,MLA Sala,342,,,Human,,4.0-web,
cmbprev054,expansion_web,MB,prev,chamber,MB2026-05-20#t48w2,2026-05-20,Mr. Wharton,334,,,Human,,4.0-web,
cmbprev055,expansion_web,MB,prev,chamber,MB2026-03-18#t46w0,2026-03-18,MLA Fontaine,247,,,Human,,4.0-web,
cmbprev056,expansion_web,MB,prev,chamber,MB2026-03-11#t24w0,2026-03-11,MLA Sala,200,,,Human,,4.0-web,
cmbprev057,expansion_web,MB,prev,chamber,MB2026-05-08#t24w0,2026-05-08,Mr. Ewasko,323,,,Human,,4.0-web,
cmbprev058,expansion_web,MB,prev,chamber,MB2026-05-26#t54w3,2026-05-26,Mr. Goertzen,295,,,Human,,4.0-web,
cmbprev059,expansion_web,MB,prev,chamber,MB2026-04-15#t11w0,2026-04-15,Mr. Khan,149,,,Human,,4.0-web,
cmbprev060,expansion_web,MB,prev,chamber,MB2026-04-21#t37w0,2026-04-21,Mr. Balcaen,210,,,Human,,4.0-web,
cmbprev061,expansion_web,MB,prev,chamber,MB2026-03-11#t13w0,2026-03-11,Mr. Khan,137,,,Human,,4.0-web,
cmbprev062,expansion_web,MB,prev,chamber,MB2026-05-19#t113w1,2026-05-19,Mr. Kinew,322,,,Human,,4.0-web,
cmbprev063,expansion_web,MB,prev,chamber,MB2025-05-06#t20w0,2025-05-06,MLA Pankratz,139,,,Human,,4.0-web,
cmbprev064,expansion_web,MB,prev,chamber,MB2026-05-26#t95w0,2026-05-26,Mr. Piwniuk,324,,,Human,,4.0-web,
cmbprev065,expansion_web,MB,prev,chamber,MB2025-05-07#t128w2,2025-05-07,Mr. Wiebe,173,,,Human,,4.0-web,
cmbprev066,expansion_web,MB,prev,chamber,MB2026-03-19#t12w2,2026-03-19,Mr. Narth,248,,,Human,,4.0-web,
cmbprev067,expansion_web,MB,prev,chamber,MB2026-04-22#t89w0,2026-04-22,Mr. Balcaen,309,,,Human,,4.0-web,
cmbprev068,expansion_web,MB,prev,chamber,MB2025-05-20#t64w0,2025-05-20,MLA Sala,223,,,Human,,4.0-web,
cmbprev069,expansion_web,MB,prev,chamber,MB2025-11-04#t6w0,2025-11-04,Mr. Khan,289,,,Human,,4.0-web,
cmbprev070,expansion_web,MB,prev,chamber,MB2026-04-16#t39w0,2026-04-16,MLA Bereza,269,,,Human,,4.0-web,
cmbprev071,expansion_web,MB,prev,chamber,MB2026-05-26#t54w2,2026-05-26,Mr. Goertzen,269,,,Human,,4.0-web,
cmbprev072,expansion_web,MB,prev,chamber,MB2025-04-09#t3w0,2025-04-09,Mr. Ewasko,150,,,Human,,4.0-web,
cmbprev073,expansion_web,MB,prev,chamber,MB2025-04-08#t1w0,2025-04-08,Mr. Ewasko,138,,,Human,,4.0-web,
cmbprev074,expansion_web,MB,prev,chamber,MB2025-05-22#t80w0,2025-05-22,MLA Sala,283,,,Human,,4.0-web,
cmbprev075,expansion_web,MB,prev,chamber,MB2025-05-08#t47w0,2025-05-08,Mr. Balcaen,337,,,Human,,4.0-web,
cmbprev076,expansion_web,MB,prev,chamber,MB2026-03-09#t43w0,2026-03-09,Mr. Kinew,337,,,Mixed,,4.0-web,
cmbprev077,expansion_web,MB,prev,chamber,MB2026-05-05#t42w2,2026-05-05,MLA Sandhu,353,,,AI,,4.0-web,
cmbprev078,expansion_web,MB,prev,chamber,MB2025-03-06#t11w0,2025-03-06,MLA Schmidt,131,,,Human,,4.0-web,
cmbprev079,expansion_web,MB,prev,chamber,MB2025-05-15#t82w1,2025-05-15,Mr. Bushie,329,,,Human,,4.0-web,
cmbprev080,expansion_web,MB,prev,chamber,MB2026-03-09#t39w0,2026-03-09,Mr. Kinew,141,,,Human,,4.0-web,
cmbprev081,expansion_web,MB,prev,chamber,MB2026-05-07#t78w1,2026-05-07,Mr. Moses,297,,,Human,,4.0-web,
cmbprev082,expansion_web,MB,prev,chamber,MB2025-04-08#t1w18,2025-04-08,Mr. King,156,,,Human,,4.0-web,
cmbprev083,expansion_web,MB,prev,chamber,MB2025-03-27#t35w3,2025-03-27,Mr. Ewasko,267,,,Human,,4.0-web,
cmbprev084,expansion_web,MB,prev,chamber,MB2025-05-26#t38w0,2025-05-26,Ms. Smith,129,,,Human,,4.0-web,
cmbprev085,expansion_web,MB,prev,chamber,MB2025-04-24#t20w0,2025-04-24,Mrs. Hiebert,154,,,Human,,4.0-web,
cmbprev086,expansion_web,MB,prev,chamber,MB2025-03-25#t43w14,2025-03-25,Mr. Guenter,354,,,Human,,4.0-web,
cmbprev087,expansion_web,MB,prev,chamber,MB2025-10-27#t25w0,2025-10-27,MLA Asagwara,124,,,Human,,4.0-web,
cmbprev088,expansion_web,MB,prev,chamber,MB2025-05-27#t1w4,2025-05-27,Mr. Blashko,282,,,Human,,4.0-web,
cmbprev089,expansion_web,MB,prev,chamber,MB2026-05-20#t49w4,2026-05-20,Mr. Wharton,338,,,Human,,4.0-web,
cmbprev090,expansion_web,MB,prev,chamber,MB2025-03-19#t34w0,2025-03-19,MLA Sandhu,175,,,Human,,4.0-web,
cmbprev091,expansion_web,MB,prev,chamber,MB2026-05-26#t122w0,2026-05-26,Mr. Khan,216,,,Human,,4.0-web,
cmbprev092,expansion_web,MB,prev,chamber,MB2025-11-03#t24w0,2025-11-03,Mr. Kinew,125,,,Human,,4.0-web,
cmbprev093,expansion_web,MB,prev,chamber,MB2025-04-22#t3w0,2025-04-22,MLA Asagwara,143,,,Human,,4.0-web,
cmbprev094,expansion_web,MB,prev,chamber,MB2025-05-05#t42w0,2025-05-05,MLA Asagwara,140,,,Human,,4.0-web,
cmbprev095,expansion_web,MB,prev,chamber,MB2025-11-06#t8w0,2025-11-06,Mr. Moses,141,,,Human,,4.0-web,
cmbprev096,expansion_web,MB,prev,chamber,MB2025-03-12#t27w45,2025-03-12,Mr. Kinew,353,,,Human,,4.0-web,
cmbprev097,expansion_web,MB,prev,chamber,MB2026-05-20#t49w5,2026-05-20,Mr. Wharton,341,,,Human,,4.0-web,
cmbprev098,expansion_web,MB,prev,chamber,MB2025-10-02#t55w0,2025-10-02,Mr. Wiebe,145,,,Human,,4.0-web,
cmbprev099,expansion_web,MB,prev,chamber,MB2026-05-26#t63w13,2026-05-26,Mr. Goertzen,251,,,Human,,4.0-web,
cmbprev100,expansion_web,MB,prev,chamber,MB2025-05-07#t95w1,2025-05-07,Mrs. Stone,121,,,Human,,4.0-web,
cmbprev101,expansion_web,MB,prev,chamber,MB2025-04-14#t20w0,2025-04-14,Mr. Balcaen,189,,,Human,,4.0-web,
cmbprev102,expansion_web,MB,prev,chamber,MB2025-11-25#t37w3,2025-11-25,MLA Devgan,333,,,Human,,4.0-web,
cmbprev103,expansion_web,MB,prev,chamber,MB2026-05-19#t132w0,2026-05-19,Mr. Khan,313,,,Human,,4.0-web,
cmbprev104,expansion_web,MB,prev,chamber,MB2025-03-11#t1w0,2025-03-11,MLA Cross,359,,,Human,,4.0-web,
cmbprev105,expansion_web,MB,prev,chamber,MB2026-03-12#t38w0,2026-03-12,Mr. Ewasko,347,,,Human,,4.0-web,
cmbprev106,expansion_web,MB,prev,chamber,MB2026-05-26#t123w1,2026-05-26,Mr. Khan,304,,,Human,,4.0-web,
cmbprev107,expansion_web,MB,prev,chamber,MB2026-03-17#t1w0,2026-03-17,MLA Lamoureux,132,,,Human,,4.0-web,
cmbprev108,expansion_web,MB,prev,chamber,MB2025-05-20#t58w1,2025-05-20,MLA Schmidt,347,,,Human,,4.0-web,
cmbprev109,expansion_web,MB,prev,chamber,MB2025-03-25#t39w7,2025-03-25,Mr. Ewasko,355,,,Human,,4.0-web,
cmbprev110,expansion_web,MB,prev,chamber,MB2026-04-22#t137w0,2026-04-22,Mr. Guenter,228,,,Human,,4.0-web,
cmbprev111,expansion_web,MB,prev,chamber,MB2026-05-26#t70w4,2026-05-26,Mr. Khan,260,,,Human,,4.0-web,
cmbprev112,expansion_web,MB,prev,chamber,MB2025-10-15#t15w0,2025-10-15,Mr. Kinew,188,,,Human,,4.0-web,
cmbprev113,expansion_web,MB,prev,chamber,MB2026-05-26#t104w1,2026-05-26,Mr. Guenter,350,,,Human,,4.0-web,
cmbprev114,expansion_web,MB,prev,chamber,MB2025-04-16#t20w0,2025-04-16,Mrs. Cook,141,,,AI,,4.0-web,
cmbprev115,expansion_web,MB,prev,chamber,MB2026-03-25#t49w5,2026-03-25,Mr. Wharton,356,,,Human,,4.0-web,
cmbprev116,expansion_web,MB,prev,chamber,MB2025-03-17#t62w2,2025-03-17,Mr. Guenter,351,,,Human,,4.0-web,
cmbprev117,expansion_web,MB,prev,chamber,MB2026-03-11#t62w9,2026-03-11,Mr. Guenter,353,,,Human,,4.0-web,
cmbprev118,expansion_web,MB,prev,chamber,MB2026-05-11#t18w0,2026-05-11,Mrs. Stone,130,,,Human,,4.0-web,
cmbprev119,expansion_web,MB,prev,chamber,MB2025-10-16#t13w0,2025-10-16,MLA Sala,127,,,Human,,4.0-web,
cnlctl000,expansion_web,NL,ctl,chamber,NL2017-12-04#t127w2,2017-12-04,MR. P. DAVIS,354,,,Human,,4.0-web,
cnlctl001,expansion_web,NL,ctl,chamber,NL2018-05-29#t96w0,2018-05-29,MR. OSBORNE,237,,,Human,,4.0-web,
cnlctl002,expansion_web,NL,ctl,chamber,NL2016-06-07#t403w1,2016-06-07,MR. P. DAVIS,360,,,Human,,4.0-web,
cnlctl003,expansion_web,NL,ctl,chamber,NL2017-03-30#t10w0,2017-03-30,MS. GAMBIN-WALSH,243,,,Human,,4.0-web,
cnlctl004,expansion_web,NL,ctl,chamber,NL2019-11-20#t91w0,2019-11-20,MR. HAGGIE,122,,,Human,,4.0-web,
cnlctl005,expansion_web,NL,ctl,chamber,NL2019-03-07#t116w0,2019-03-07,MS. P. PARSONS,262,,,Human,,4.0-web,
cnlctl006,expansion_web,NL,ctl,chamber,NL2017-05-30#t122w3,2017-05-30,MR. P. DAVIS,316,,,Human,,4.0-web,
cnlctl007,expansion_web,NL,ctl,chamber,NL2016-06-07#t994w0,2016-06-07,MR. K. PARSONS,282,,,Human,,4.0-web,
cnlctl008,expansion_web,NL,ctl,chamber,NL2019-06-12#t49w0,2019-06-12,PREMIER BALL,136,,,Human,,4.0-web,
cnlctl009,expansion_web,NL,ctl,chamber,NL2017-05-17#t6w2,2017-05-17,MR. A. PARSONS,183,,,Human,,4.0-web,
cnlctl010,expansion_web,NL,ctl,chamber,NL2016-05-17#t84w1,2016-05-17,MR. KENT,292,,,Human,,4.0-web,
cnlctl011,expansion_web,NL,ctl,chamber,NL2019-04-15#t103w1,2019-04-15,MS. MICHAEL,360,,,Human,,4.0-web,
cnlctl012,expansion_web,NL,ctl,chamber,NL2017-04-04#t110w0,2017-04-04,MS. P. PARSONS,303,,,Human,,4.0-web,
cnlctl013,expansion_web,NL,ctl,chamber,NL2017-03-15#t127w0,2017-03-15,MR. LETTO,331,,,Human,,4.0-web,
cnlctl014,expansion_web,NL,ctl,chamber,NL2019-06-18#t96w0,2019-06-18,MR. LANE,279,,,Human,,4.0-web,
cnlctl015,expansion_web,NL,ctl,chamber,NL2017-03-02#t81w0,2017-03-02,MR. TRIMPER,149,,,Human,,4.0-web,
cnlctl016,expansion_web,NL,ctl,chamber,NL2018-05-03#t78w0,2018-05-03,MR. LESTER,303,,,Human,,4.0-web,
cnlctl017,expansion_web,NL,ctl,chamber,NL2018-04-18#t20w0,2018-04-18,MS. MICHAEL,279,,,Human,,4.0-web,
cnlctl018,expansion_web,NL,ctl,chamber,NL2019-06-13#t113w0,2019-06-13,MR. TIBBS,317,,,Human,,4.0-web,
cnlctl019,expansion_web,NL,ctl,chamber,NL2016-05-17#t80w9,2016-05-17,MR. A. PARSONS,312,,,Human,,4.0-web,
cnlctl020,expansion_web,NL,ctl,chamber,NL2016-03-10#t50w0,2016-03-10,PREMIER BALL,156,,,Human,,4.0-web,
cnlctl021,expansion_web,NL,ctl,chamber,NL2018-11-06#t123w1,2018-11-06,MR. JOYCE,307,,,Human,,4.0-web,
cnlctl022,expansion_web,NL,ctl,chamber,NL2016-04-26#t96w1,2016-04-26,MR. K. PARSONS,260,,,Human,,4.0-web,
cnlctl023,expansion_web,NL,ctl,chamber,NL2017-05-11#t9w0,2017-05-11,MR. CROCKER,227,,,Human,,4.0-web,
cnlctl024,expansion_web,NL,ctl,chamber,NL2017-05-29#t115w3,2017-05-29,MR. K. PARSONS,353,,,Human,,4.0-web,
cnlctl025,expansion_web,NL,ctl,chamber,NL2019-11-14#t199w2,2019-11-14,MR. LANE,153,,,Human,,4.0-web,
cnlctl026,expansion_web,NL,ctl,chamber,NL2017-05-04#t1w0,2017-05-04,MR. K. PARSONS,174,,,Human,,4.0-web,
cnlctl027,expansion_web,NL,ctl,chamber,NL2018-02-27#t99w1,2018-02-27,MR. HUTCHINGS,312,,,Human,,4.0-web,
cnlctl028,expansion_web,NL,ctl,chamber,NL2016-05-16#t276w0,2016-05-16,MR. KENT,318,,,Human,,4.0-web,
cnlctl029,expansion_web,NL,ctl,chamber,NL2019-11-19#t122w6,2019-11-19,MS. GAMBIN-WALSH,319,,,Human,,4.0-web,
cnlctl030,expansion_web,NL,ctl,chamber,NL2019-04-15#t180w0,2019-04-15,MR. A. PARSONS,261,,,Human,,4.0-web,
cnlctl031,expansion_web,NL,ctl,chamber,NL2017-11-14#t74w0,2017-11-14,MS. GAMBIN-WALSH,359,,,Human,,4.0-web,
cnlctl032,expansion_web,NL,ctl,chamber,NL2018-10-31#t40w0,2018-10-31,MR. BYRNE,211,,,Human,,4.0-web,
cnlctl033,expansion_web,NL,ctl,chamber,NL2016-04-12#t116w3,2016-04-12,MR. DEAN,149,,,Human,,4.0-web,
cnlctl034,expansion_web,NL,ctl,chamber,NL2016-03-21#t83w3,2016-03-21,MR. BRAZIL,333,,,Human,,4.0-web,
cnlctl035,expansion_web,NL,ctl,chamber,NL2017-05-10#t125w1,2017-05-10,MR. REID,351,,,Human,,4.0-web,
cnlctl036,expansion_web,NL,ctl,chamber,NL2018-04-16#t99w5,2018-04-16,MR. P. DAVIS,308,,,Human,,4.0-web,
cnlctl037,expansion_web,NL,ctl,chamber,NL2016-11-23#t102w0,2016-11-23,MR. LETTO,293,,,Human,,4.0-web,
cnlctl038,expansion_web,NL,ctl,chamber,NL2017-12-05#t155w0,2017-12-05,MR. A. PARSONS,199,,,Human,,4.0-web,
cnlctl039,expansion_web,NL,ctl,chamber,NL2016-12-07#t82w1,2016-12-07,MS. PERRY,319,,,Human,,4.0-web,
cnlctl040,expansion_web,NL,ctl,chamber,NL2019-06-10#t11w5,2019-06-10,PREMIER BALL,344,,,Human,,4.0-web,
